utt_id,file,sentence,entity,label,start_char,end_char
3853-163249-0048,C:\Users\shuwu\OneDrive\Desktop\MLDS\text_analytics\LibriSpeech\dev-clean\3853\163249\3853-163249.trans.txt,THE ROSES ARE FOR THEY REMIND ME OF POOR HELEN AND THE FIRST WORK I DID WITH DAVID WAS ARRANGING FLOWERS LIKE THESE FOR A DEAD BABY'S LITTLE COFFIN,FIRST,ORDINAL,55,60
3853-163249-0048,C:\Users\shuwu\OneDrive\Desktop\MLDS\text_analytics\LibriSpeech\dev-clean\3853\163249\3853-163249.trans.txt,THE ROSES ARE FOR THEY REMIND ME OF POOR HELEN AND THE FIRST WORK I DID WITH DAVID WAS ARRANGING FLOWERS LIKE THESE FOR A DEAD BABY'S LITTLE COFFIN,DAVID,PERSON,77,82
3853-163249-0049,C:\Users\shuwu\OneDrive\Desktop\MLDS\text_analytics\LibriSpeech\dev-clean\3853\163249\3853-163249.trans.txt,BUT I THINK FEW BRIDES DRESS WITH A BRAVER HAPPIER HEART THAN MINE THOUGH I DO CHOOSE A SOBER WEDDING GOWN ANSWERED CHRISTIE SMILING AGAIN AS SHE TOOK FROM A HALF PACKED TRUNK HER NEW HOSPITAL SUIT OF SOFT GRAY WOOLLEN STUFF,CHRISTIE,PERSON,116,124
3853-163249-0050,C:\Users\shuwu\OneDrive\Desktop\MLDS\text_analytics\LibriSpeech\dev-clean\3853\163249\3853-163249.trans.txt,MISTER POWER IS WAITING ARE YOU READY LOVE QUITE READY,POWER,PERSON,7,12
3853-163249-0051,C:\Users\shuwu\OneDrive\Desktop\MLDS\text_analytics\LibriSpeech\dev-clean\3853\163249\3853-163249.trans.txt,YOU YOUNG FOLKS TAKE A WEDDING TRIP TO THE GREEN HOUSE WHILE WE SEE HOW WELL WE CAN GET ON WITHOUT YOU,THE GREEN HOUSE,FAC,39,54
3853-163249-0052,C:\Users\shuwu\OneDrive\Desktop\MLDS\text_analytics\LibriSpeech\dev-clean\3853\163249\3853-163249.trans.txt,DAVID AND CHRISTIE WENT SMILING AWAY TOGETHER AND IF THEY SHED ANY TEARS OVER THE BRIEF HAPPINESS NO ONE SAW THEM BUT THE FLOWERS AND THEY LOYALLY KEPT THE SECRET FOLDED UP IN THEIR TENDER HEARTS,DAVID,PERSON,0,5
3853-163249-0052,C:\Users\shuwu\OneDrive\Desktop\MLDS\text_analytics\LibriSpeech\dev-clean\3853\163249\3853-163249.trans.txt,DAVID AND CHRISTIE WENT SMILING AWAY TOGETHER AND IF THEY SHED ANY TEARS OVER THE BRIEF HAPPINESS NO ONE SAW THEM BUT THE FLOWERS AND THEY LOYALLY KEPT THE SECRET FOLDED UP IN THEIR TENDER HEARTS,CHRISTIE,PERSON,10,18
3853-163249-0052,C:\Users\shuwu\OneDrive\Desktop\MLDS\text_analytics\LibriSpeech\dev-clean\3853\163249\3853-163249.trans.txt,DAVID AND CHRISTIE WENT SMILING AWAY TOGETHER AND IF THEY SHED ANY TEARS OVER THE BRIEF HAPPINESS NO ONE SAW THEM BUT THE FLOWERS AND THEY LOYALLY KEPT THE SECRET FOLDED UP IN THEIR TENDER HEARTS,FLOWERS,PERSON,122,129
3853-163249-0053,C:\Users\shuwu\OneDrive\Desktop\MLDS\text_analytics\LibriSpeech\dev-clean\3853\163249\3853-163249.trans.txt,A VERY SIMPLE LITTLE MARRIAGE FEAST BUT MORE LOVE GOOD WILL AND TENDER WISHES ADORNED THE PLAIN TABLE THAN IS OFTEN FOUND AT WEDDING BREAKFASTS AND BETTER THAN ANY SPEECH OR SONG WAS LETTY'S BROKEN WHISPER AS SHE FOLDED HER ARMS ROUND DAVID'S EMPTY CHAIR WHEN NO ONE SAW HER HEAVEN BLESS AND KEEP AND BRING HIM BACK TO US,LETTY,PERSON,183,188
3853-163249-0053,C:\Users\shuwu\OneDrive\Desktop\MLDS\text_analytics\LibriSpeech\dev-clean\3853\163249\3853-163249.trans.txt,A VERY SIMPLE LITTLE MARRIAGE FEAST BUT MORE LOVE GOOD WILL AND TENDER WISHES ADORNED THE PLAIN TABLE THAN IS OFTEN FOUND AT WEDDING BREAKFASTS AND BETTER THAN ANY SPEECH OR SONG WAS LETTY'S BROKEN WHISPER AS SHE FOLDED HER ARMS ROUND DAVID'S EMPTY CHAIR WHEN NO ONE SAW HER HEAVEN BLESS AND KEEP AND BRING HIM BACK TO US,DAVID,PERSON,235,240
3853-163249-0054,C:\Users\shuwu\OneDrive\Desktop\MLDS\text_analytics\LibriSpeech\dev-clean\3853\163249\3853-163249.trans.txt,ALL WATCHED WITH QUICKENED BREATH AND PROUD SOULS THAT LIVING WAVE BLUE BELOW AND BRIGHT WITH A STEELY GLITTER ABOVE AS IT FLOWED DOWN THE STREET AND AWAY TO JOIN THE SEA OF DAUNTLESS HEARTS THAT FOR MONTHS HAD ROLLED UP AGAINST THE SOUTH AND EBBED BACK REDDENED WITH THE BLOOD OF MEN LIKE THESE,MONTHS,DATE,200,206
3853-163249-0055,C:\Users\shuwu\OneDrive\Desktop\MLDS\text_analytics\LibriSpeech\dev-clean\3853\163249\3853-163249.trans.txt,THEN SHE SAW DAVID AND THE REGIMENT BECAME ONE MAN TO HER,DAVID,PERSON,13,18
3853-163249-0055,C:\Users\shuwu\OneDrive\Desktop\MLDS\text_analytics\LibriSpeech\dev-clean\3853\163249\3853-163249.trans.txt,THEN SHE SAW DAVID AND THE REGIMENT BECAME ONE MAN TO HER,ONE,CARDINAL,43,46
422-122949-0003,C:\Users\shuwu\OneDrive\Desktop\MLDS\text_analytics\LibriSpeech\dev-clean\422\122949\422-122949.trans.txt,IT IS OBVIOUS THAT EVERYWHERE THE DESIGNATIONS OF MORAL VALUE WERE AT FIRST APPLIED TO MEN AND WERE ONLY DERIVATIVELY AND AT A LATER PERIOD APPLIED TO ACTIONS IT IS A GROSS MISTAKE THEREFORE WHEN HISTORIANS OF MORALS START WITH QUESTIONS LIKE WHY HAVE SYMPATHETIC ACTIONS BEEN PRAISED,FIRST,ORDINAL,70,75
422-122949-0013,C:\Users\shuwu\OneDrive\Desktop\MLDS\text_analytics\LibriSpeech\dev-clean\422\122949\422-122949.trans.txt,AT THIS TURNING POINT OF HISTORY THERE MANIFEST THEMSELVES SIDE BY SIDE AND OFTEN MIXED AND ENTANGLED TOGETHER A MAGNIFICENT MANIFOLD VIRGIN FOREST LIKE UP GROWTH AND UP STRIVING A KIND OF TROPICAL TEMPO IN THE RIVALRY OF GROWTH AND AN EXTRAORDINARY DECAY AND SELF DESTRUCTION OWING TO THE SAVAGELY OPPOSING AND SEEMINGLY EXPLODING EGOISMS WHICH STRIVE WITH ONE ANOTHER FOR SUN AND LIGHT AND CAN NO LONGER ASSIGN ANY LIMIT RESTRAINT OR FORBEARANCE FOR THEMSELVES BY MEANS OF THE HITHERTO EXISTING MORALITY,ONE,CARDINAL,358,361
422-122949-0020,C:\Users\shuwu\OneDrive\Desktop\MLDS\text_analytics\LibriSpeech\dev-clean\422\122949\422-122949.trans.txt,ON THIS ACCOUNT THE PEOPLE OF ONE NATION UNDERSTAND ONE ANOTHER BETTER THAN THOSE BELONGING TO DIFFERENT NATIONS EVEN WHEN THEY USE THE SAME LANGUAGE OR RATHER WHEN PEOPLE HAVE LIVED LONG TOGETHER UNDER SIMILAR CONDITIONS OF CLIMATE SOIL DANGER REQUIREMENT TOIL THERE ORIGINATES THEREFROM AN ENTITY THAT UNDERSTANDS ITSELF NAMELY A NATION,ONE,CARDINAL,30,33
422-122949-0020,C:\Users\shuwu\OneDrive\Desktop\MLDS\text_analytics\LibriSpeech\dev-clean\422\122949\422-122949.trans.txt,ON THIS ACCOUNT THE PEOPLE OF ONE NATION UNDERSTAND ONE ANOTHER BETTER THAN THOSE BELONGING TO DIFFERENT NATIONS EVEN WHEN THEY USE THE SAME LANGUAGE OR RATHER WHEN PEOPLE HAVE LIVED LONG TOGETHER UNDER SIMILAR CONDITIONS OF CLIMATE SOIL DANGER REQUIREMENT TOIL THERE ORIGINATES THEREFROM AN ENTITY THAT UNDERSTANDS ITSELF NAMELY A NATION,ONE,CARDINAL,52,55
422-122949-0021,C:\Users\shuwu\OneDrive\Desktop\MLDS\text_analytics\LibriSpeech\dev-clean\422\122949\422-122949.trans.txt,THE GREATER THE DANGER THE GREATER IS THE NEED OF AGREEING QUICKLY AND READILY ABOUT WHAT IS NECESSARY NOT TO MISUNDERSTAND ONE ANOTHER IN DANGER THAT IS WHAT CANNOT AT ALL BE DISPENSED WITH IN INTERCOURSE,ONE,CARDINAL,124,127
422-122949-0022,C:\Users\shuwu\OneDrive\Desktop\MLDS\text_analytics\LibriSpeech\dev-clean\422\122949\422-122949.trans.txt,ALSO IN ALL LOVES AND FRIENDSHIPS ONE HAS THE EXPERIENCE THAT NOTHING OF THE KIND CONTINUES WHEN THE DISCOVERY HAS BEEN MADE THAT IN USING THE SAME WORDS ONE OF THE TWO PARTIES HAS FEELINGS THOUGHTS INTUITIONS WISHES OR FEARS DIFFERENT FROM THOSE OF THE OTHER,ONE,CARDINAL,154,157
422-122949-0022,C:\Users\shuwu\OneDrive\Desktop\MLDS\text_analytics\LibriSpeech\dev-clean\422\122949\422-122949.trans.txt,ALSO IN ALL LOVES AND FRIENDSHIPS ONE HAS THE EXPERIENCE THAT NOTHING OF THE KIND CONTINUES WHEN THE DISCOVERY HAS BEEN MADE THAT IN USING THE SAME WORDS ONE OF THE TWO PARTIES HAS FEELINGS THOUGHTS INTUITIONS WISHES OR FEARS DIFFERENT FROM THOSE OF THE OTHER,TWO,CARDINAL,165,168
422-122949-0025,C:\Users\shuwu\OneDrive\Desktop\MLDS\text_analytics\LibriSpeech\dev-clean\422\122949\422-122949.trans.txt,PROFOUND SUFFERING MAKES NOBLE IT SEPARATES ONE OF THE MOST REFINED FORMS OF DISGUISE IS EPICURISM ALONG WITH A CERTAIN OSTENTATIOUS BOLDNESS OF TASTE WHICH TAKES SUFFERING LIGHTLY AND PUTS ITSELF ON THE DEFENSIVE AGAINST ALL THAT IS SORROWFUL AND PROFOUND,ONE,CARDINAL,44,47
422-122949-0034,C:\Users\shuwu\OneDrive\Desktop\MLDS\text_analytics\LibriSpeech\dev-clean\422\122949\422-122949.trans.txt,TO SUFFOCATE WITH HIS MEMORIES TO HIM WHO HAS THE DESIRES OF A LOFTY AND DAINTY SOUL AND ONLY SELDOM FINDS HIS TABLE LAID AND HIS FOOD PREPARED THE DANGER WILL ALWAYS BE GREAT NOWADAYS HOWEVER IT IS EXTRAORDINARILY SO,NOWADAYS,DATE,176,184
5338-24615-0000,C:\Users\shuwu\OneDrive\Desktop\MLDS\text_analytics\LibriSpeech\dev-clean\5338\24615\5338-24615.trans.txt,IT WAS ABOUT NOON WHEN CAPTAIN WAVERLEY ENTERED THE STRAGGLING VILLAGE OR RATHER HAMLET OF TULLY VEOLAN CLOSE TO WHICH WAS SITUATED THE MANSION OF THE PROPRIETOR,WAVERLEY,PERSON,31,39
5338-24615-0000,C:\Users\shuwu\OneDrive\Desktop\MLDS\text_analytics\LibriSpeech\dev-clean\5338\24615\5338-24615.trans.txt,IT WAS ABOUT NOON WHEN CAPTAIN WAVERLEY ENTERED THE STRAGGLING VILLAGE OR RATHER HAMLET OF TULLY VEOLAN CLOSE TO WHICH WAS SITUATED THE MANSION OF THE PROPRIETOR,TULLY VEOLAN,PERSON,91,103
5338-24615-0001,C:\Users\shuwu\OneDrive\Desktop\MLDS\text_analytics\LibriSpeech\dev-clean\5338\24615\5338-24615.trans.txt,THE HOUSES SEEMED MISERABLE IN THE EXTREME ESPECIALLY TO AN EYE ACCUSTOMED TO THE SMILING NEATNESS OF ENGLISH COTTAGES,ENGLISH,NORP,102,109
5338-24615-0002,C:\Users\shuwu\OneDrive\Desktop\MLDS\text_analytics\LibriSpeech\dev-clean\5338\24615\5338-24615.trans.txt,OCCASIONALLY INDEED WHEN SUCH A CONSUMMATION SEEMED INEVITABLE A WATCHFUL OLD GRANDAM WITH HER CLOSE CAP DISTAFF AND SPINDLE RUSHED LIKE A SIBYL IN FRENZY OUT OF ONE OF THESE MISERABLE CELLS DASHED INTO THE MIDDLE OF THE PATH AND SNATCHING UP HER OWN CHARGE FROM AMONG THE SUNBURNT LOITERERS SALUTED HIM WITH A SOUND CUFF AND TRANSPORTED HIM BACK TO HIS DUNGEON THE LITTLE WHITE HEADED VARLET SCREAMING ALL THE WHILE FROM THE VERY TOP OF HIS LUNGS A SHRILLY TREBLE TO THE GROWLING REMONSTRANCES OF THE ENRAGED MATRON,SUNBURNT,LOC,273,281
5338-24615-0002,C:\Users\shuwu\OneDrive\Desktop\MLDS\text_analytics\LibriSpeech\dev-clean\5338\24615\5338-24615.trans.txt,OCCASIONALLY INDEED WHEN SUCH A CONSUMMATION SEEMED INEVITABLE A WATCHFUL OLD GRANDAM WITH HER CLOSE CAP DISTAFF AND SPINDLE RUSHED LIKE A SIBYL IN FRENZY OUT OF ONE OF THESE MISERABLE CELLS DASHED INTO THE MIDDLE OF THE PATH AND SNATCHING UP HER OWN CHARGE FROM AMONG THE SUNBURNT LOITERERS SALUTED HIM WITH A SOUND CUFF AND TRANSPORTED HIM BACK TO HIS DUNGEON THE LITTLE WHITE HEADED VARLET SCREAMING ALL THE WHILE FROM THE VERY TOP OF HIS LUNGS A SHRILLY TREBLE TO THE GROWLING REMONSTRANCES OF THE ENRAGED MATRON,MATRON,PERSON,510,516
5338-24615-0003,C:\Users\shuwu\OneDrive\Desktop\MLDS\text_analytics\LibriSpeech\dev-clean\5338\24615\5338-24615.trans.txt,THE EVIL AND REMEDY SUCH AS IT IS STILL EXIST BUT THIS IS REMOTE FROM OUR PRESENT PURPOSE AND IS ONLY THROWN OUT FOR CONSIDERATION OF THE COLLECTORS UNDER MISTER DENT'S DOG BILL,DENT,PERSON,162,166
5338-24615-0004,C:\Users\shuwu\OneDrive\Desktop\MLDS\text_analytics\LibriSpeech\dev-clean\5338\24615\5338-24615.trans.txt,YET THE PHYSIOGNOMY OF THE PEOPLE WHEN MORE CLOSELY EXAMINED WAS FAR FROM EXHIBITING THE INDIFFERENCE OF STUPIDITY THEIR FEATURES WERE ROUGH BUT REMARKABLY INTELLIGENT GRAVE BUT THE VERY REVERSE OF STUPID AND FROM AMONG THE YOUNG WOMEN AN ARTIST MIGHT HAVE CHOSEN MORE THAN ONE MODEL WHOSE FEATURES AND FORM RESEMBLED THOSE OF MINERVA,MORE THAN ONE,CARDINAL,264,277
5338-24615-0006,C:\Users\shuwu\OneDrive\Desktop\MLDS\text_analytics\LibriSpeech\dev-clean\5338\24615\5338-24615.trans.txt,IT WAS ONE OF THOSE EFFECTS WHICH A PAINTER LOVES TO REPRESENT AND MINGLED WELL WITH THE STRUGGLING LIGHT WHICH FOUND ITS WAY BETWEEN THE BOUGHS OF THE SHADY ARCH THAT VAULTED THE BROAD GREEN ALLEY,ONE,CARDINAL,7,10
5338-24615-0006,C:\Users\shuwu\OneDrive\Desktop\MLDS\text_analytics\LibriSpeech\dev-clean\5338\24615\5338-24615.trans.txt,IT WAS ONE OF THOSE EFFECTS WHICH A PAINTER LOVES TO REPRESENT AND MINGLED WELL WITH THE STRUGGLING LIGHT WHICH FOUND ITS WAY BETWEEN THE BOUGHS OF THE SHADY ARCH THAT VAULTED THE BROAD GREEN ALLEY,THE BROAD GREEN ALLEY,LOC,176,197
5338-24615-0007,C:\Users\shuwu\OneDrive\Desktop\MLDS\text_analytics\LibriSpeech\dev-clean\5338\24615\5338-24615.trans.txt,THE HOUSE WHICH SEEMED TO CONSIST OF TWO OR THREE HIGH NARROW AND STEEP ROOFED BUILDINGS PROJECTING FROM EACH OTHER AT RIGHT ANGLES FORMED ONE SIDE OF THE INCLOSURE,TWO,CARDINAL,37,40
5338-24615-0007,C:\Users\shuwu\OneDrive\Desktop\MLDS\text_analytics\LibriSpeech\dev-clean\5338\24615\5338-24615.trans.txt,THE HOUSE WHICH SEEMED TO CONSIST OF TWO OR THREE HIGH NARROW AND STEEP ROOFED BUILDINGS PROJECTING FROM EACH OTHER AT RIGHT ANGLES FORMED ONE SIDE OF THE INCLOSURE,THREE,CARDINAL,44,49
5338-24615-0007,C:\Users\shuwu\OneDrive\Desktop\MLDS\text_analytics\LibriSpeech\dev-clean\5338\24615\5338-24615.trans.txt,THE HOUSE WHICH SEEMED TO CONSIST OF TWO OR THREE HIGH NARROW AND STEEP ROOFED BUILDINGS PROJECTING FROM EACH OTHER AT RIGHT ANGLES FORMED ONE SIDE OF THE INCLOSURE,ONE,CARDINAL,139,142
5338-24615-0011,C:\Users\shuwu\OneDrive\Desktop\MLDS\text_analytics\LibriSpeech\dev-clean\5338\24615\5338-24615.trans.txt,TWO BATTLEMENTED WALLS ONE OF WHICH FACED THE AVENUE AND THE OTHER DIVIDED THE COURT FROM THE GARDEN COMPLETED THE INCLOSURE,TWO,CARDINAL,0,3
5338-24615-0011,C:\Users\shuwu\OneDrive\Desktop\MLDS\text_analytics\LibriSpeech\dev-clean\5338\24615\5338-24615.trans.txt,TWO BATTLEMENTED WALLS ONE OF WHICH FACED THE AVENUE AND THE OTHER DIVIDED THE COURT FROM THE GARDEN COMPLETED THE INCLOSURE,ONE,CARDINAL,23,26
5338-24615-0012,C:\Users\shuwu\OneDrive\Desktop\MLDS\text_analytics\LibriSpeech\dev-clean\5338\24615\5338-24615.trans.txt,THIS WORK OF ART WAS THE WONDER OF THE COUNTRY TEN MILES ROUND,TEN MILES,QUANTITY,47,56
5338-24615-0014,C:\Users\shuwu\OneDrive\Desktop\MLDS\text_analytics\LibriSpeech\dev-clean\5338\24615\5338-24615.trans.txt,EVERYTHING AROUND APPEARED SOLITARY AND WOULD HAVE BEEN SILENT BUT FOR THE CONTINUED PLASHING OF THE FOUNTAIN AND THE WHOLE SCENE STILL MAINTAINED THE MONASTIC ILLUSION WHICH THE FANCY OF WAVERLEY HAD CONJURED UP,WAVERLEY,GPE,188,196
5338-24640-0000,C:\Users\shuwu\OneDrive\Desktop\MLDS\text_analytics\LibriSpeech\dev-clean\5338\24640\5338-24640.trans.txt,CHAPTER THIRTY THREE A CONFIDANT,THIRTY THREE,CARDINAL,8,20
5338-24640-0001,C:\Users\shuwu\OneDrive\Desktop\MLDS\text_analytics\LibriSpeech\dev-clean\5338\24640\5338-24640.trans.txt,MISTER MORTON REPLIED THAT FAR FROM MAKING ANY CLAIM UPON HIS GOOD OPINION HIS ONLY WISH AND THE SOLE PURPOSE OF HIS VISIT WAS TO FIND OUT THE MEANS OF DESERVING IT,MORTON,PERSON,7,13
5338-24640-0002,C:\Users\shuwu\OneDrive\Desktop\MLDS\text_analytics\LibriSpeech\dev-clean\5338\24640\5338-24640.trans.txt,EVIL TO HIM THAT THINKS OTHERWISE SAID MISTER MORTON OR WHO HOLDS CHURCH GOVERNMENT AND CEREMONIES AS THE EXCLUSIVE GAGE OF CHRISTIAN FAITH OR MORAL VIRTUE,MORTON,PERSON,46,52
5338-24640-0002,C:\Users\shuwu\OneDrive\Desktop\MLDS\text_analytics\LibriSpeech\dev-clean\5338\24640\5338-24640.trans.txt,EVIL TO HIM THAT THINKS OTHERWISE SAID MISTER MORTON OR WHO HOLDS CHURCH GOVERNMENT AND CEREMONIES AS THE EXCLUSIVE GAGE OF CHRISTIAN FAITH OR MORAL VIRTUE,CHRISTIAN FAITH,PERSON,124,139
5338-24640-0003,C:\Users\shuwu\OneDrive\Desktop\MLDS\text_analytics\LibriSpeech\dev-clean\5338\24640\5338-24640.trans.txt,MISTER MORTON SEEMED PARTICULARLY STRUCK WITH THE ACCOUNT OF WAVERLEY'S VISIT TO DONALD BEAN LEAN,MORTON,PERSON,7,13
5338-24640-0003,C:\Users\shuwu\OneDrive\Desktop\MLDS\text_analytics\LibriSpeech\dev-clean\5338\24640\5338-24640.trans.txt,MISTER MORTON SEEMED PARTICULARLY STRUCK WITH THE ACCOUNT OF WAVERLEY'S VISIT TO DONALD BEAN LEAN,WAVERLEY,PERSON,61,69
5338-24640-0003,C:\Users\shuwu\OneDrive\Desktop\MLDS\text_analytics\LibriSpeech\dev-clean\5338\24640\5338-24640.trans.txt,MISTER MORTON SEEMED PARTICULARLY STRUCK WITH THE ACCOUNT OF WAVERLEY'S VISIT TO DONALD BEAN LEAN,DONALD BEAN LEAN,PERSON,81,97
5338-24640-0004,C:\Users\shuwu\OneDrive\Desktop\MLDS\text_analytics\LibriSpeech\dev-clean\5338\24640\5338-24640.trans.txt,WHEN I WAS A YOUNG MAN LIKE YOU MISTER WAVERLEY ANY SUCH HAIR BRAINED EXPEDITION I BEG YOUR PARDON FOR THE EXPRESSION WOULD HAVE HAD INEXPRESSIBLE CHARMS FOR ME,WAVERLEY,PERSON,39,47
5338-24640-0006,C:\Users\shuwu\OneDrive\Desktop\MLDS\text_analytics\LibriSpeech\dev-clean\5338\24640\5338-24640.trans.txt,MISTER MORTON THEN MADE A CAREFUL MEMORANDUM OF THE VARIOUS PARTICULARS OF WAVERLEY'S INTERVIEW WITH DONALD BEAN LEAN AND THE OTHER CIRCUMSTANCES WHICH HE HAD COMMUNICATED,MORTON,PERSON,7,13
5338-24640-0006,C:\Users\shuwu\OneDrive\Desktop\MLDS\text_analytics\LibriSpeech\dev-clean\5338\24640\5338-24640.trans.txt,MISTER MORTON THEN MADE A CAREFUL MEMORANDUM OF THE VARIOUS PARTICULARS OF WAVERLEY'S INTERVIEW WITH DONALD BEAN LEAN AND THE OTHER CIRCUMSTANCES WHICH HE HAD COMMUNICATED,WAVERLEY,PERSON,75,83
5338-24640-0006,C:\Users\shuwu\OneDrive\Desktop\MLDS\text_analytics\LibriSpeech\dev-clean\5338\24640\5338-24640.trans.txt,MISTER MORTON THEN MADE A CAREFUL MEMORANDUM OF THE VARIOUS PARTICULARS OF WAVERLEY'S INTERVIEW WITH DONALD BEAN LEAN AND THE OTHER CIRCUMSTANCES WHICH HE HAD COMMUNICATED,DONALD BEAN LEAN,PERSON,101,117
5338-24640-0009,C:\Users\shuwu\OneDrive\Desktop\MLDS\text_analytics\LibriSpeech\dev-clean\5338\24640\5338-24640.trans.txt,SINCE THAT TIME THEIR NUMBERS HAVE GRADUALLY DIMINISHED BUT A GOOD MANY ARE STILL TO BE FOUND IN THE WESTERN COUNTIES AND SEVERAL WITH A BETTER TEMPER THAN IN SEVENTEEN O SEVEN HAVE NOW TAKEN ARMS FOR GOVERNMENT,WESTERN,LOC,101,108
5338-24640-0009,C:\Users\shuwu\OneDrive\Desktop\MLDS\text_analytics\LibriSpeech\dev-clean\5338\24640\5338-24640.trans.txt,SINCE THAT TIME THEIR NUMBERS HAVE GRADUALLY DIMINISHED BUT A GOOD MANY ARE STILL TO BE FOUND IN THE WESTERN COUNTIES AND SEVERAL WITH A BETTER TEMPER THAN IN SEVENTEEN O SEVEN HAVE NOW TAKEN ARMS FOR GOVERNMENT,SEVENTEEN O SEVEN,CARDINAL,159,176
5338-284437-0001,C:\Users\shuwu\OneDrive\Desktop\MLDS\text_analytics\LibriSpeech\dev-clean\5338\284437\5338-284437.trans.txt,HERE SAID ONE OF THEIR GUIDES AS THE PROCESSION HALTED BEFORE THE LITTLE STONE BUILDING IS THE PALACE OF TOURMALINE WHO IS OUR QUEEN,ONE,CARDINAL,10,13
5338-284437-0004,C:\Users\shuwu\OneDrive\Desktop\MLDS\text_analytics\LibriSpeech\dev-clean\5338\284437\5338-284437.trans.txt,DID YOU SUPPOSE A PALACE WOULD BE LIKE ONE OF OUR HANDSOME RESIDENCES ASKED THE WOMAN EVIDENTLY SURPRISED,ONE,CARDINAL,39,42
5338-284437-0009,C:\Users\shuwu\OneDrive\Desktop\MLDS\text_analytics\LibriSpeech\dev-clean\5338\284437\5338-284437.trans.txt,SHE WAS A BEAUTIFUL GIRL OF ABOUT SEVENTEEN YEARS OF AGE NOT FAT LIKE ALL THE REST OF THE PINKIES BUT SLENDER AND WELL FORMED ACCORDING TO OUR OWN IDEAS OF BEAUTY,ABOUT SEVENTEEN YEARS OF AGE,DATE,28,56
5338-284437-0013,C:\Users\shuwu\OneDrive\Desktop\MLDS\text_analytics\LibriSpeech\dev-clean\5338\284437\5338-284437.trans.txt,SHE SMILED A LITTLE SADLY AT TROT SEEMED TO APPROVE BUTTON BRIGHT'S OPEN FRANK FACE AND WAS QUITE SURPRISED BECAUSE CAP'N BILL WAS SO MUCH BIGGER THAN HER OWN PEOPLE,BUTTON BRIGHT'S,PERSON,52,67
5338-284437-0013,C:\Users\shuwu\OneDrive\Desktop\MLDS\text_analytics\LibriSpeech\dev-clean\5338\284437\5338-284437.trans.txt,SHE SMILED A LITTLE SADLY AT TROT SEEMED TO APPROVE BUTTON BRIGHT'S OPEN FRANK FACE AND WAS QUITE SURPRISED BECAUSE CAP'N BILL WAS SO MUCH BIGGER THAN HER OWN PEOPLE,CAP'N BILL,PERSON,116,126
5338-284437-0017,C:\Users\shuwu\OneDrive\Desktop\MLDS\text_analytics\LibriSpeech\dev-clean\5338\284437\5338-284437.trans.txt,CORALIE DO YOU CONSIDER MAJESTY A PROPER WORD TO USE WHEN ADDRESSING A QUEEN,CORALIE,PERSON,0,7
5338-284437-0018,C:\Users\shuwu\OneDrive\Desktop\MLDS\text_analytics\LibriSpeech\dev-clean\5338\284437\5338-284437.trans.txt,EVEN IN AMERICA EVER'BODY BOWS LOW TO OUR PRESIDENT AN THE BLUESKINS ARE SO FRAID O THEIR BOOLOOROO THAT THEY TREMBLE WHENEVER THEY GO NEAR HIM,AMERICA,GPE,8,15
5338-284437-0018,C:\Users\shuwu\OneDrive\Desktop\MLDS\text_analytics\LibriSpeech\dev-clean\5338\284437\5338-284437.trans.txt,EVEN IN AMERICA EVER'BODY BOWS LOW TO OUR PRESIDENT AN THE BLUESKINS ARE SO FRAID O THEIR BOOLOOROO THAT THEY TREMBLE WHENEVER THEY GO NEAR HIM,BLUESKINS,PERSON,59,68
5338-284437-0019,C:\Users\shuwu\OneDrive\Desktop\MLDS\text_analytics\LibriSpeech\dev-clean\5338\284437\5338-284437.trans.txt,BUT SURELY THAT IS ALL WRONG SAID TOURMALINE GRAVELY,TOURMALINE GRAVELY,PERSON,34,52
5338-284437-0021,C:\Users\shuwu\OneDrive\Desktop\MLDS\text_analytics\LibriSpeech\dev-clean\5338\284437\5338-284437.trans.txt,IN THAT CASE SAID BUTTON BRIGHT YOU'RE ENTITLED TO THE BEST THERE IS TO PAY FOR YOUR TROUBLE,BUTTON BRIGHT,PERSON,18,31
5338-284437-0025,C:\Users\shuwu\OneDrive\Desktop\MLDS\text_analytics\LibriSpeech\dev-clean\5338\284437\5338-284437.trans.txt,I HAVE ONE GREAT PRIVILEGE,ONE,CARDINAL,7,10
5338-284437-0031,C:\Users\shuwu\OneDrive\Desktop\MLDS\text_analytics\LibriSpeech\dev-clean\5338\284437\5338-284437.trans.txt,IN ALL OUR HISTORY YOU ARE THE FIRST PEOPLE FROM OUTSIDE OUR BORDERS WHO HAVE EVER STEPPED A FOOT IN OUR LAND,FIRST,ORDINAL,31,36
5338-284437-0033,C:\Users\shuwu\OneDrive\Desktop\MLDS\text_analytics\LibriSpeech\dev-clean\5338\284437\5338-284437.trans.txt,I'LL LOOK IN THE GREAT BOOK FIRST,FIRST,ORDINAL,28,33
5536-43358-0001,C:\Users\shuwu\OneDrive\Desktop\MLDS\text_analytics\LibriSpeech\dev-clean\5536\43358\5536-43358.trans.txt,THE ORIGINAL ATTITUDE OF THE AMERICAN INDIAN TOWARD THE ETERNAL THE GREAT MYSTERY THAT SURROUNDS AND EMBRACES US WAS AS SIMPLE AS IT WAS EXALTED,AMERICAN,NORP,29,37
